	state	year	urate	children	nonwhite	finc	earn	age	ed	work	unearn
5779	22	1993	7.5	1	0	35582.12803	31436.89619	37	10	1	4.145231834
5780	22	1993	7.5	0	1	46561.6609	39986.15917	49	11	0	6.57550173
5781	22	1993	7.5	1	1	4291.847751	0	21	10	0	4.291847751
5782	22	1993	7.5	0	1	35067.86159	35067.86159	23	11	1	0
5783	22	1993	7.5	0	0	6873.176471	0	51	0	0	6.873176471
5784	22	1993	7.5	1	1	38253.42561	38253.42561	38	7	1	0
5785	22	1993	7.5	0	0	38926.52595	38764.35986	50	10	1	0.16216609
5786	23	1993	7.099999905	3	1	2998.961938	0	36	11	0	2.998961938
5787	23	1993	7.099999905	3	0	6664.359862	0	36	11	0	6.664359862
5788	23	1993	7.099999905	0	0	0	0	36	0	0	0
5789	23	1993	7.099999905	1	0	4998.269896	0	32	10	0	4.998269896
5790	23	1993	7.099999905	1	0	23706.23875	0	38	11	0	23.70623875
5791	23	1993	7.099999905	0	0	10505.2526	2443.598616	42	7	0	8.061653979
5792	23	1993	7.099999905	1	1	24547.05882	22547.75087	37	11	1	1.999307959
5793	23	1993	7.099999905	0	0	15328.02768	15328.02768	49	11	1	0
5794	23	1993	7.099999905	5	1	8930.242215	0	31	11	0	8.930242215
5795	23	1993	7.099999905	0	0	32628.70588	6108.99654	54	7	0	26.51970934
5796	23	1993	7.099999905	0	0	15566.83391	15547.95156	21	7	1	0.018882353
5797	23	1993	7.099999905	3	1	11102.82353	0	37	3	0	11.10282353
5798	23	1993	7.099999905	3	0	10524.13495	0	38	7	0	10.52413495
5799	23	1993	7.099999905	4	0	10822.92042	0	26	10	0	10.82292042
5800	23	1993	7.099999905	0	1	166.6089965	0	23	10	0	0.166608997
5801	23	1993	7.099999905	3	0	2304.757786	2221.453287	24	11	1	0.083304498
5802	23	1993	7.099999905	0	0	37788.03114	24326.02422	34	7	1	13.46200692
5803	23	1993	7.099999905	4	1	30069.5917	0	39	11	0	30.0695917
5804	23	1993	7.099999905	0	0	7775.086505	7775.086505	34	11	1	0
5805	23	1993	7.099999905	0	0	18033.75779	0	22	11	0	18.03375779
5806	23	1993	7.099999905	1	0	3185.564014	0	21	11	0	3.185564014
5807	23	1993	7.099999905	0	0	0	0	30	10	0	0
5808	23	1993	7.099999905	3	1	7161.965398	0	32	10	0	7.161965398
5809	23	1993	7.099999905	0	0	33227.38754	29767.47405	20	11	1	3.459913495
5810	23	1993	7.099999905	0	0	2079.280277	0	40	10	0	2.079280277
5811	23	1993	7.099999905	1	0	6394.453287	0	37	9	0	6.394453287
5812	23	1993	7.099999905	4	1	7837.287197	0	32	11	0	7.837287197
5813	23	1993	7.099999905	0	1	5581.401384	0	29	9	0	5.581401384
5814	23	1993	7.099999905	0	0	7108.650519	4442.906574	53	9	1	2.665743945
5815	23	1993	7.099999905	2	0	27727.0692	27727.0692	33	11	1	0
5816	23	1993	7.099999905	1	1	33632.80277	33321.79931	37	11	1	0.31100346
5817	23	1993	7.099999905	6	0	4375.152249	0	26	11	0	4.375152249
5818	23	1993	7.099999905	0	0	15566.83391	15547.95156	24	7	1	0.018882353
5819	23	1993	7.099999905	2	0	17438.4083	5220.415225	52	10	1	12.21799308
5820	23	1993	7.099999905	4	1	7850.615917	0	29	10	0	7.850615917
5821	23	1993	7.099999905	1	0	3998.615917	0	35	7	0	3.998615917
5822	23	1993	7.099999905	2	0	25368.99654	19993.07959	31	10	1	5.375916955
5823	23	1993	7.099999905	1	0	15439.10035	11551.55709	35	11	1	3.887543253
5824	23	1993	7.099999905	0	0	7775.086505	0	25	11	0	7.775086505
5825	23	1993	7.099999905	0	1	2052.622837	0	36	3	0	2.052622837
5826	23	1993	7.099999905	0	0	37788.03114	24326.02422	27	7	1	13.46200692
5827	23	1993	7.099999905	0	0	5904.622837	0	34	0	0	5.904622837
5828	23	1993	7.099999905	1	1	6803.200692	0	28	7	0	6.803200692
5829	23	1993	7.099999905	1	0	6166.754325	3998.615917	27	10	1	2.168138408
5830	23	1993	7.099999905	2	1	5371.474048	0	24	10	0	5.371474048
5831	23	1993	7.099999905	0	0	19882.00692	9885.467128	53	11	1	9.996539792
5832	23	1993	7.099999905	0	0	8885.813149	8885.813149	48	9	1	0
5833	23	1993	7.099999905	0	1	28179.13495	2772.373702	46	10	0	25.40676125
5834	23	1993	7.099999905	0	0	8157.176471	0	27	10	0	8.157176471
5835	23	1993	7.099999905	4	0	12382.38062	0	32	10	0	12.38238062
5836	23	1993	7.099999905	0	0	8983.557093	0	47	0	0	8.983557093
5837	23	1993	7.099999905	0	0	16105.53633	15550.17301	40	10	1	0.555363322
5838	23	1993	7.099999905	0	1	52552.92042	47221.43253	34	10	0	5.331487889
5839	23	1993	7.099999905	1	0	4598.408305	2221.453287	27	9	1	2.376955017
5840	23	1993	7.099999905	0	0	1981.536332	0	50	0	0	1.981536332
5841	23	1993	7.099999905	1	0	9451.17301	5239.297578	24	9	1	4.211875433
5842	23	1993	7.099999905	0	0	18033.75779	0	20	10	0	18.03375779
5843	23	1993	7.099999905	0	1	4065.259516	0	50	9	0	4.065259516
5844	23	1993	7.099999905	1	0	45761.93772	45539.79239	23	10	1	0.222145329
5845	23	1993	7.099999905	0	1	9383.418685	0	53	7	0	9.383418685
5846	23	1993	7.099999905	3	1	5451.446367	111.0726644	33	9	0	5.340373702
5847	23	1993	7.099999905	0	0	0	0	22	10	0	0
5848	23	1993	7.099999905	0	1	5418.124568	0	40	9	0	5.418124568
5849	23	1993	7.099999905	0	0	12551.21107	4442.906574	22	11	1	8.108304498
5850	23	1993	7.099999905	0	0	18882.35294	18882.35294	23	11	1	0
5851	23	1993	7.099999905	2	1	37213.78547	31882.29758	44	11	1	5.331487889
5852	23	1993	7.099999905	0	1	20997.17647	20997.17647	44	11	1	0
5853	23	1993	7.099999905	0	0	5944.608997	0	26	10	0	5.944608997
5854	23	1993	7.099999905	1	0	5053.806228	1721.626298	42	10	1	3.332179931
5855	23	1993	7.099999905	1	0	7090.878893	0	52	7	0	7.090878893
5856	23	1993	7.099999905	1	1	24213.84083	23325.25952	29	10	1	0.888581315
5857	23	1993	7.099999905	0	1	3391.048443	0	51	9	0	3.391048443
5858	23	1993	7.099999905	1	1	1999.307959	0	24	10	0	1.999307959
5859	23	1993	7.099999905	3	0	7197.508651	0	37	11	0	7.197508651
5860	23	1993	7.099999905	1	0	3478.795848	0	21	10	0	3.478795848
5861	23	1993	7.099999905	0	0	33661.68166	33641.68858	47	11	1	0.01999308
5862	31	1993	6.5	0	0	37942.42215	37320.41523	54	7	1	0.62200692
5863	31	1993	6.5	1	0	2101.49481	1435.058824	27	9	1	0.666435986
5864	31	1993	6.5	3	1	972.9965398	0	26	11	0	0.97299654
5865	31	1993	6.5	2	0	18160.38062	13706.36678	41	11	1	4.454013841
5866	31	1993	6.5	1	0	10341.97578	0	46	11	0	10.34197578
5867	31	1993	6.5	0	1	0	0	20	10	0	0
5868	31	1993	6.5	0	0	222.1453287	0	36	10	0	0.222145329
5869	31	1993	6.5	0	0	11758.15225	7219.723183	47	11	0	4.538429066
5870	31	1993	6.5	1	0	39541.86851	9330.103806	41	9	1	30.21176471
5871	31	1993	6.5	0	0	22815.43599	12485.6782	40	11	0	10.32975779
5872	31	1993	6.5	0	1	733.0795848	0	25	11	0	0.733079585
5873	31	1993	6.5	0	0	8760.301038	7997.231834	26	10	1	0.763069204
5874	31	1993	6.5	0	0	34432.52595	34432.52595	20	7	1	0
5875	31	1993	6.5	3	0	11089.49481	0	31	10	0	11.08949481
5876	31	1993	6.5	2	1	4442.906574	0	30	11	0	4.442906574
5877	31	1993	6.5	0	0	48111.12457	38875.43253	53	10	1	9.235692042
5878	31	1993	6.5	0	0	26657.43945	26657.43945	47	11	1	0
5879	31	1993	6.5	0	1	49124.10727	29641.96194	28	9	1	19.48214533
5880	31	1993	6.5	2	0	4163.00346	0	30	10	0	4.16300346
5881	31	1993	6.5	2	0	20766.14533	9996.539792	34	10	0	10.76960554
5882	31	1993	6.5	1	0	21302.6263	21302.6263	44	11	1	0
5883	31	1993	6.5	0	1	10274.22145	866.366782	39	0	0	9.407854671
5884	31	1993	6.5	1	0	0	0	36	10	0	0
5885	31	1993	6.5	1	0	21994.609	19326.6436	30	11	1	2.667965398
5886	31	1993	6.5	1	1	19060.0692	19060.0692	31	10	1	0
5887	31	1993	6.5	1	0	5268.176471	0	36	11	0	5.268176471
5888	31	1993	6.5	1	0	16664.23183	0	30	9	0	16.66423183
5889	31	1993	6.5	5	1	7108.650519	888.5813149	26	11	1	6.220069204
5890	31	1993	6.5	1	0	5220.415225	3998.615917	22	11	1	1.221799308
5891	31	1993	6.5	0	0	9441.176471	9441.176471	51	10	1	0
5892	31	1993	6.5	0	0	13937.39792	10218.68512	26	11	1	3.718712803
5893	31	1993	6.5	3	1	10996.19377	4998.269896	35	9	0	5.997923875
5894	31	1993	6.5	3	0	6277.82699	0	31	11	0	6.27782699
5895	31	1993	6.5	1	1	11818.13149	11818.13149	20	11	1	0
5896	31	1993	6.5	0	0	15017.02422	15017.02422	25	9	1	0
5897	31	1993	6.5	1	0	222.1453287	0	30	9	0	0.222145329
5898	31	1993	6.5	0	0	48111.12457	38875.43253	22	10	0	9.235692042
5899	31	1993	6.5	0	1	10274.22145	866.366782	54	11	0	9.407854671
5900	31	1993	6.5	2	0	14439.44637	14439.44637	33	11	1	0
5901	31	1993	6.5	2	1	7339.681661	2221.453287	32	10	1	5.118228374
5902	31	1993	6.5	0	0	19354.41177	19326.6436	36	10	1	0.027768166
5903	31	1993	6.5	0	0	13717.47405	0	51	0	0	13.71747405
5904	31	1993	6.5	0	0	27789.2699	27768.16609	39	10	1	0.021103806
5905	31	1993	6.5	4	1	55.53633218	55.53633218	32	10	1	0
5906	31	1993	6.5	2	0	8663.66782	4665.051903	36	7	1	3.998615917
5907	31	1993	6.5	0	0	13328.71972	13328.71972	36	7	1	0
5908	31	1993	6.5	0	0	19437.71626	19437.71626	54	7	1	0
5909	31	1993	6.5	3	0	6930.934256	2221.453287	27	11	1	4.709480969
5910	31	1993	6.5	0	0	12843.33218	0	52	11	0	12.84333218
5911	31	1993	6.5	1	0	39541.86851	9330.103806	25	10	0	30.21176471
5912	31	1993	6.5	3	1	6664.359862	1666.089965	34	11	1	4.998269896
5913	31	1993	6.5	0	0	0	0	34	9	0	0
5914	31	1993	6.5	2	0	14466.10381	0	34	9	0	14.46610381
5915	31	1993	6.5	1	1	7239.716263	3054.49827	39	10	1	4.185217993
5916	31	1993	6.5	1	1	14438.33564	14438.33564	41	11	1	0
5917	31	1993	6.5	2	1	4545.093426	0	21	11	0	4.545093426
5918	31	1993	6.5	1	0	9663.321799	4442.906574	31	9	1	5.220415225
5919	31	1993	6.5	4	0	1683.861592	444.2906574	34	10	0	1.239570934
5920	31	1993	6.5	1	0	5664.705882	5664.705882	24	11	1	0
5921	31	1993	6.5	0	1	86510.05536	75751.55709	34	0	1	10.75849827
5922	31	1993	6.5	0	1	12417.92388	10885.12111	46	7	0	1.532802768
5923	31	1993	6.5	0	1	0	0	45	3	0	0
5924	31	1993	6.5	2	0	54647.75087	34654.67128	25	11	1	19.99307959
5925	31	1993	6.5	0	1	8816.948097	5997.923875	32	10	1	2.819024222
5926	31	1993	6.5	1	0	18676.86851	0	34	11	0	18.67686851
5927	31	1993	6.5	2	0	8099.418685	3021.176471	31	11	1	5.078242215
5928	31	1993	6.5	0	0	11107.26644	11107.26644	33	10	1	0
5929	31	1993	6.5	0	0	31691.2526	0	44	7	0	31.6912526
5930	31	1993	6.5	2	0	3453.249135	3453.249135	37	9	1	0
5931	31	1993	6.5	3	1	5651.377163	0	24	10	0	5.651377163
5932	31	1993	6.5	0	1	16494.29066	15161.41869	27	11	0	1.332871972
5933	31	1993	6.5	4	1	0	0	30	10	0	0
5934	31	1993	6.5	3	1	27825.92388	22214.53287	28	11	1	5.611391004
5935	31	1993	6.5	1	0	5664.705882	5664.705882	23	11	1	0
5936	31	1993	6.5	4	1	6637.702422	0	28	11	0	6.637702422
5937	31	1993	6.5	4	0	7015.349481	444.2906574	27	9	1	6.571058824
5938	31	1993	6.5	0	0	1532.802768	0	54	7	0	1.532802768
5939	31	1993	6.5	0	0	11079.49827	5265.955017	53	0	1	5.813543253
5940	31	1993	6.5	2	0	4451.792388	0	24	11	0	4.451792388
5941	31	1993	6.5	0	1	19993.07959	19993.07959	50	11	1	0
5942	31	1993	6.5	0	0	10885.12111	10885.12111	50	11	1	0
5943	31	1993	6.5	1	1	4521.768166	1256.231834	31	11	1	3.265536332
5944	31	1993	6.5	0	0	16669.78547	14161.76471	50	11	1	2.508020761
5945	31	1993	6.5	1	0	777.5086505	777.5086505	23	11	1	0
5946	31	1993	6.5	2	1	10107.61246	4998.269896	21	11	1	5.109342561
5947	31	1993	6.5	3	1	4545.093426	0	22	11	0	4.545093426
5948	31	1993	6.5	2	1	3572.096886	0	20	10	0	3.572096886
5949	31	1993	6.5	0	1	6077.896194	0	38	10	0	6.077896194
5950	32	1993	5.400000095	1	0	0	0	46	7	0	0
5951	32	1993	5.400000095	0	0	0	0	22	10	0	0
5952	32	1993	5.400000095	2	1	3385.49481	333.2179931	34	11	1	3.052276817
5953	32	1993	5.400000095	1	0	19993.07959	19993.07959	30	9	1	0
5954	32	1993	5.400000095	0	0	0	0	30	10	0	0
5955	32	1993	5.400000095	0	1	23325.25952	23325.25952	36	10	1	0
5956	32	1993	5.400000095	2	0	3838.67128	0	23	10	0	3.83867128
5957	32	1993	5.400000095	2	1	3052.276817	0	20	10	0	3.052276817
5958	32	1993	5.400000095	2	0	44295.77855	37764.70588	36	10	1	6.531072664
5959	32	1993	5.400000095	2	0	26524.15225	23325.25952	32	11	1	3.198892734
5960	32	1993	5.400000095	2	0	27991.42215	13328.71972	30	9	1	14.66270242
5961	32	1993	5.400000095	1	0	17211.82007	4442.906574	39	9	0	12.7689135
5962	32	1993	5.400000095	1	0	3998.615917	1332.871972	49	11	0	2.665743945
5963	32	1993	5.400000095	1	0	14910.39446	12217.99308	36	9	1	2.692401384
5964	32	1993	5.400000095	0	0	41319.03114	38875.43253	50	10	1	2.443598616
5965	32	1993	5.400000095	0	0	26489.71972	17771.6263	51	9	0	8.718093426
5966	33	1993	7.5	0	1	10902.89273	0	42	11	0	10.90289273
5967	33	1993	7.5	0	0	6250.058824	0	33	7	0	6.250058824
5968	33	1993	7.5	2	0	5371.474048	0	35	10	0	5.371474048
5969	33	1993	7.5	1	1	28945.53633	28323.52941	21	7	0	0.62200692
5970	33	1993	7.5	0	0	45624.20761	33321.79931	48	7	0	12.3024083
5971	33	1993	7.5	3	1	8885.813149	8885.813149	31	10	1	0
5972	33	1993	7.5	0	1	59269.48443	53351.53287	40	9	0	5.917951557
5973	33	1993	7.5	4	1	8463.737024	0	26	10	0	8.463737024
5974	33	1993	7.5	3	1	7436.314879	0	29	11	0	7.436314879
5975	33	1993	7.5	0	1	11107.26644	11107.26644	52	7	1	0
5976	33	1993	7.5	1	0	27769.27682	27768.16609	24	7	1	0.001110727
5977	33	1993	7.5	7	1	7264.152249	0	30	11	0	7.264152249
5978	33	1993	7.5	4	1	24435.98616	24435.98616	32	7	1	0
5979	33	1993	7.5	0	1	44984.42907	44984.42907	24	7	1	0
5980	33	1993	7.5	0	1	5613.612457	0	52	11	0	5.613612457
5981	33	1993	7.5	3	1	6002.366782	0	24	9	0	6.002366782
5982	33	1993	7.5	2	0	7151.968858	0	28	7	0	7.151968858
5983	33	1993	7.5	3	1	24435.98616	11107.26644	22	11	0	13.32871972
5984	33	1993	7.5	0	1	40208.3045	38875.43253	51	11	1	1.332871972
5985	33	1993	7.5	1	1	13962.94464	0	48	11	0	13.96294464
5986	33	1993	7.5	1	1	16616.47059	16616.47059	36	9	1	0
5987	33	1993	7.5	0	1	104103.9654	103408.6505	53	7	1	0.695314879
5988	33	1993	7.5	2	1	6584.387543	799.7231834	44	10	0	5.78466436
5989	33	1993	7.5	2	1	3825.342561	0	35	11	0	3.825342561
5990	33	1993	7.5	2	1	4065.259516	0	45	7	0	4.065259516
5991	33	1993	7.5	0	0	23457.43599	23325.25952	35	9	1	0.132176471
5992	33	1993	7.5	1	0	25493.39792	8885.813149	46	11	1	16.60758478
5993	33	1993	7.5	0	1	22242.30104	22214.53287	30	11	1	0.027768166
5994	33	1993	7.5	0	1	41652.24914	41652.24914	24	9	1	0
5995	33	1993	7.5	1	1	944.1176471	0	21	11	0	0.944117647
5996	33	1993	7.5	0	1	5438.117647	0	51	7	0	5.438117647
5997	33	1993	7.5	0	1	15550.17301	15550.17301	50	11	1	0
5998	33	1993	7.5	3	1	8794.733564	0	40	11	0	8.794733564
5999	33	1993	7.5	0	1	6731.00346	0	53	7	0	6.73100346
6000	33	1993	7.5	1	1	5953.49481	999.6539792	26	10	1	4.95384083
6001	33	1993	7.5	0	1	44984.42907	44984.42907	33	7	1	0
6002	33	1993	7.5	0	1	26329.77509	26324.22145	41	11	1	0.005553633
6003	33	1993	7.5	0	1	0	0	42	10	0	0
6004	33	1993	7.5	0	1	0	0	32	7	0	0
6005	33	1993	7.5	0	1	24435.98616	17771.6263	29	11	1	6.664359862
6006	33	1993	7.5	3	1	7997.231834	0	37	10	0	7.997231834
6007	33	1993	7.5	3	1	24435.98616	24435.98616	23	7	0	0
6008	33	1993	7.5	1	1	8770.297578	0	50	7	0	8.770297578
6009	33	1993	7.5	0	0	10551.90311	3887.543253	24	10	1	6.664359862
6010	33	1993	7.5	2	1	4891.640138	0	24	11	0	4.891640138
6011	33	1993	7.5	1	0	4798.3391	0	34	9	0	4.7983391
6012	33	1993	7.5	2	1	4891.640138	0	38	3	0	4.891640138
6013	33	1993	7.5	0	1	43929.23875	43762.62976	27	11	1	0.166608997
6014	33	1993	7.5	0	1	16429.86851	8885.813149	33	10	1	7.544055363
6015	33	1993	7.5	0	1	2132.595156	2132.595156	42	11	1	0
6016	33	1993	7.5	2	0	4518.435986	0	27	10	0	4.518435986
6017	33	1993	7.5	2	0	11107.26644	0	34	11	0	11.10726644
6018	33	1993	7.5	0	1	19215.57093	19215.57093	20	11	0	0
6019	33	1993	7.5	2	1	9010.214533	8330.449827	29	3	0	0.679764706
6020	33	1993	7.5	3	1	13944.06228	3467.688581	33	7	0	10.4763737
6021	33	1993	7.5	0	1	0	0	32	11	0	0
6022	33	1993	7.5	2	0	24230.50173	18882.35294	36	11	1	5.348148789
6023	33	1993	7.5	0	1	2052.622837	0	41	11	0	2.052622837
6024	33	1993	7.5	1	1	1666.089965	0	27	11	0	1.666089965
6025	33	1993	7.5	2	1	7266.373702	6331.141869	45	7	1	0.935231834
6026	33	1993	7.5	1	1	5639.15917	0	40	11	0	5.63915917
6027	33	1993	7.5	3	1	6464.429066	0	33	10	0	6.464429066
6028	33	1993	7.5	0	0	8472.622837	0	35	10	0	8.472622837
6029	33	1993	7.5	3	1	0	0	26	7	0	0
6030	33	1993	7.5	0	1	5518.089965	0	45	7	0	5.518089965
6031	33	1993	7.5	0	0	555.3633218	0	38	10	0	0.555363322
6032	33	1993	7.5	2	1	15550.17301	15550.17301	30	10	1	0
6033	33	1993	7.5	1	0	1837.141869	117.7370242	48	9	1	1.719404844
6034	33	1993	7.5	0	1	7450.754325	1666.089965	49	7	0	5.78466436
6035	33	1993	7.5	0	0	8885.813149	8885.813149	48	11	1	0
6036	33	1993	7.5	6	1	6464.429066	0	31	11	0	6.464429066
6037	33	1993	7.5	0	1	20566.21453	20215.22491	36	11	1	0.350989619
6038	33	1993	7.5	2	1	18158.15917	0	38	10	0	18.15815917
6039	33	1993	7.5	2	1	0	0	34	7	0	0
6040	33	1993	7.5	0	1	33321.79931	33321.79931	33	11	1	0
6041	33	1993	7.5	0	1	104103.9654	103408.6505	21	7	1	0.695314879
6042	33	1993	7.5	1	1	14821.53633	0	31	10	0	14.82153633
6043	33	1993	7.5	2	0	15447.98616	1666.089965	32	7	1	13.78189619
6044	33	1993	7.5	0	1	0	0	45	3	0	0
6045	33	1993	7.5	0	1	24746.98962	15550.17301	20	10	0	9.196816609
6046	33	1993	7.5	0	0	19993.07959	19993.07959	48	9	1	0
6047	33	1993	7.5	1	1	56496	56136.12457	20	9	1	0.359875433
6048	33	1993	7.5	0	0	1666.089965	1666.089965	22	9	1	0
6049	33	1993	7.5	0	1	26621.89619	0	20	10	0	26.62189619
6050	33	1993	7.5	0	1	4531.764706	0	48	11	0	4.531764706
6051	33	1993	7.5	0	0	13336.49481	13328.71972	33	11	1	0.007775087
6052	33	1993	7.5	0	0	26657.43945	26657.43945	46	7	1	0
6053	33	1993	7.5	1	1	34692.43599	33692.78201	22	11	1	0.999653979
6054	33	1993	7.5	3	1	5518.089965	0	24	11	0	5.518089965
6055	33	1993	7.5	3	1	35765.39792	20795.02422	39	7	0	14.9703737
6056	33	1993	7.5	0	0	2988.965398	0	38	0	0	2.988965398
6057	33	1993	7.5	0	1	23325.25952	23325.25952	44	11	1	0
6058	33	1993	7.5	1	1	6664.359862	6664.359862	29	10	1	0
6059	33	1993	7.5	1	1	12582.31142	6664.359862	42	9	1	5.917951557
6060	33	1993	7.5	0	0	29989.61938	29989.61938	41	10	1	0
6061	33	1993	7.5	0	1	21992.38754	16660.89965	45	7	0	5.331487889
6062	33	1993	7.5	0	0	1110.726644	1110.726644	20	10	1	0
6063	33	1993	7.5	0	0	2776.816609	0	45	9	0	2.776816609
6064	33	1993	7.5	1	1	6108.99654	0	37	7	0	6.10899654
6065	33	1993	7.5	0	1	78361.76471	77750.86505	50	7	0	0.610899654
6066	33	1993	7.5	0	1	19168.92042	6108.99654	51	7	1	13.05992388
6067	33	1993	7.5	0	1	992.9896194	321	39	7	1	0.671989619
6068	33	1993	7.5	0	1	5639.15917	0	44	9	0	5.63915917
6069	33	1993	7.5	0	1	47875.65052	47822.33564	44	7	1	0.053314879
6070	33	1993	7.5	2	1	76743.43599	69793.61938	49	7	1	6.949816609
6071	33	1993	7.5	0	1	888.5813149	888.5813149	20	11	1	0
6072	34	1993	7.099999905	2	0	3998.615917	0	22	10	0	3.998615917
6073	34	1993	7.099999905	3	0	52746.18685	49094.11765	38	10	1	3.652069204
6074	34	1993	7.099999905	0	1	30959.28374	24882.49827	52	11	1	6.076785467
6075	34	1993	7.099999905	2	0	0	0	21	9	0	0
6076	34	1993	7.099999905	0	0	11107.26644	11107.26644	53	11	1	0
6077	34	1993	7.099999905	0	0	5753.564014	1088.512111	52	10	1	4.665051903
6078	34	1993	7.099999905	0	0	8168.283737	0	28	11	0	8.168283737
6079	34	1993	7.099999905	1	1	9263.460208	0	37	11	0	9.263460208
6080	34	1993	7.099999905	0	1	53759.16955	41096.88581	23	11	0	12.66228374
6081	34	1993	7.099999905	3	1	11062.83737	3065.605536	26	11	1	7.997231834
6082	34	1993	7.099999905	3	1	4585.079585	0	30	11	0	4.585079585
6083	34	1993	7.099999905	0	0	5331.487889	0	52	7	0	5.331487889
6084	34	1993	7.099999905	4	1	3505.453287	0	29	7	0	3.505453287
6085	34	1993	7.099999905	0	1	26657.43945	26657.43945	26	11	1	0
6086	34	1993	7.099999905	4	1	6340.027682	2221.453287	38	11	1	4.118574395
6087	34	1993	7.099999905	2	1	9016.878893	2499.134948	21	11	1	6.517743945
6088	34	1993	7.099999905	0	0	33981.57093	20981.6263	34	10	1	12.99994464
6089	34	1993	7.099999905	0	0	1199.584775	88.85813149	22	11	1	1.110726644
6090	34	1993	7.099999905	1	1	5553.633218	5553.633218	30	10	1	0
6091	34	1993	7.099999905	1	0	7997.231834	3998.615917	23	10	1	3.998615917
6092	34	1993	7.099999905	0	1	55536.33218	55536.33218	51	11	1	0
6093	34	1993	7.099999905	0	0	177224.2111	176050.173	23	10	1	1.174038062
6094	34	1993	7.099999905	1	1	22223.41869	7775.086505	36	11	0	14.44833218
6095	34	1993	7.099999905	1	0	10551.90311	2221.453287	35	10	1	8.330449827
6096	34	1993	7.099999905	3	0	10481.92734	2945.647059	39	9	1	7.536280277
6097	34	1993	7.099999905	1	0	1212.913495	1212.913495	40	7	1	0
6098	34	1993	7.099999905	2	1	13935.17647	7997.231834	34	10	1	5.937944637
6099	34	1993	7.099999905	2	1	11818.13149	7862.83391	37	11	1	3.955297578
6100	34	1993	7.099999905	0	1	0	0	54	7	0	0
6101	34	1993	7.099999905	1	1	5220.415225	0	51	7	0	5.220415225
6102	34	1993	7.099999905	0	1	5613.612457	0	51	11	0	5.613612457
6103	34	1993	7.099999905	0	1	14661.5917	1332.871972	25	9	0	13.32871972
6104	34	1993	7.099999905	1	0	5358.145329	0	45	10	0	5.358145329
6105	34	1993	7.099999905	0	0	4709.480969	0	40	7	0	4.709480969
6106	34	1993	7.099999905	2	0	8094.975779	0	27	10	0	8.094975779
6107	34	1993	7.099999905	2	1	7997.231834	0	23	7	0	7.997231834
6108	34	1993	7.099999905	2	0	11166.13495	0	29	10	0	11.16613495
6109	34	1993	7.099999905	2	0	15938.92734	10551.90311	28	11	1	5.387024222
6110	34	1993	7.099999905	1	0	12106.92042	11662.62976	28	10	1	0.444290657
6111	34	1993	7.099999905	1	0	11940.31142	0	36	11	0	11.94031142
6112	34	1993	7.099999905	0	0	14439.44637	14439.44637	28	11	1	0
6113	34	1993	7.099999905	3	1	5331.487889	0	21	11	0	5.331487889
6114	34	1993	7.099999905	1	0	16081.10035	14303.93772	29	11	1	1.77716263
6115	34	1993	7.099999905	2	0	5997.923875	333.2179931	32	10	1	5.664705882
6116	34	1993	7.099999905	2	1	4998.269896	0	27	11	0	4.998269896
6117	34	1993	7.099999905	1	0	0	0	23	7	0	0
6118	34	1993	7.099999905	0	0	0	0	31	7	0	0
6119	34	1993	7.099999905	0	0	50709.11419	14439.44637	41	0	1	36.26966782
6120	34	1993	7.099999905	0	1	977.4394464	0	46	10	0	0.977439446
6121	34	1993	7.099999905	0	0	6757.6609	5980.152249	47	9	1	0.777508651
6122	34	1993	7.099999905	1	1	6220.069204	0	41	10	0	6.220069204
6123	34	1993	7.099999905	0	0	41942.14879	38378.93772	25	10	1	3.563211073
6124	34	1993	7.099999905	3	1	5553.633218	0	21	10	0	5.553633218
6125	34	1993	7.099999905	1	0	19264.44291	17771.6263	42	7	1	1.492816609
6126	34	1993	7.099999905	0	0	6398.896194	0	43	0	0	6.398896194
6127	34	1993	7.099999905	0	1	22217.86505	22214.53287	49	10	1	0.00333218
6128	34	1993	7.099999905	3	0	6664.359862	0	41	9	0	6.664359862
6129	34	1993	7.099999905	0	1	29678.61592	23325.25952	47	10	1	6.353356401
6130	34	1993	7.099999905	0	0	5109.342561	3998.615917	24	11	1	1.110726644
6131	34	1993	7.099999905	0	0	177224.2111	176050.173	27	10	1	1.174038062
6132	34	1993	7.099999905	8	1	11778.14533	7330.795848	37	9	1	4.447349481
6133	34	1993	7.099999905	3	1	14226.18685	1091.844291	28	10	1	13.13434256
